tag,iteration,route,case,method,score
contemp_al_base_routes_uncertainty_rewire_embedded,1557,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.37179514652615
contemp_al_base_routes_uncertainty_rewire_embedded,1557,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.37179514652615
contemp_al_base_routes_uncertainty_rewire_embedded,1557,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.6637964359798194
contemp_al_base_routes_uncertainty_rewire_embedded,1557,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.42653005266262
contemp_al_base_routes_uncertainty_rewire_embedded,1557,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.14163217660640132
contemp_al_base_routes_uncertainty_rewire_embedded,1557,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.14163217660640132
contemp_al_base_routes_uncertainty_rewire_embedded,1558,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011955652106673239
contemp_al_base_routes_uncertainty_rewire_embedded,1558,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.07109110963319
contemp_al_base_routes_uncertainty_rewire_embedded,1558,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.05913545752658
contemp_al_base_routes_uncertainty_rewire_embedded,1558,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.05913545752658
contemp_al_base_routes_uncertainty_rewire_embedded,1558,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.390310857224998
contemp_al_base_routes_uncertainty_rewire_embedded,1558,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-41.42910032597657
contemp_al_base_routes_uncertainty_rewire_embedded,1558,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08853325806822751
contemp_al_base_routes_uncertainty_rewire_embedded,1558,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08853325806822751
contemp_al_base_routes_uncertainty_rewire_embedded,1559,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012045093857397033
contemp_al_base_routes_uncertainty_rewire_embedded,1559,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.91240954945827
contemp_al_base_routes_uncertainty_rewire_embedded,1559,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.90036445560091
contemp_al_base_routes_uncertainty_rewire_embedded,1559,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.90036445560091
contemp_al_base_routes_uncertainty_rewire_embedded,1559,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.8683504911111788
contemp_al_base_routes_uncertainty_rewire_embedded,1559,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.42454329021999
contemp_al_base_routes_uncertainty_rewire_embedded,1559,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09920787645712092
contemp_al_base_routes_uncertainty_rewire_embedded,1559,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09920787645712092
contemp_al_base_routes_uncertainty_rewire_embedded,1560,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013370556230200649
contemp_al_base_routes_uncertainty_rewire_embedded,1560,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.84816772736347
contemp_al_base_routes_uncertainty_rewire_embedded,1560,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.83479717113327
contemp_al_base_routes_uncertainty_rewire_embedded,1560,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.83479717113327
contemp_al_base_routes_uncertainty_rewire_embedded,1560,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.462968910050061
contemp_al_base_routes_uncertainty_rewire_embedded,1560,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.47801779987603
contemp_al_base_routes_uncertainty_rewire_embedded,1560,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09317550876981232
contemp_al_base_routes_uncertainty_rewire_embedded,1560,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09317550876981232
contemp_al_base_routes_uncertainty_rewire_embedded,1561,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.015874500545860436
contemp_al_base_routes_uncertainty_rewire_embedded,1561,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.2836919609525
contemp_al_base_routes_uncertainty_rewire_embedded,1561,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.26781746040664
contemp_al_base_routes_uncertainty_rewire_embedded,1561,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.26781746040664
contemp_al_base_routes_uncertainty_rewire_embedded,1561,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.1642494233660132
contemp_al_base_routes_uncertainty_rewire_embedded,1561,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.15921348145388
contemp_al_base_routes_uncertainty_rewire_embedded,1561,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0903802831931201
contemp_al_base_routes_uncertainty_rewire_embedded,1561,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0903802831931201
contemp_al_base_routes_uncertainty_rewire_embedded,1562,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012305255884895075
contemp_al_base_routes_uncertainty_rewire_embedded,1562,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.26306313702047
contemp_al_base_routes_uncertainty_rewire_embedded,1562,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.250757881135605
contemp_al_base_routes_uncertainty_rewire_embedded,1562,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.250757881135605
contemp_al_base_routes_uncertainty_rewire_embedded,1562,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.279302099696815
contemp_al_base_routes_uncertainty_rewire_embedded,1562,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-57.253378366687095
contemp_al_base_routes_uncertainty_rewire_embedded,1562,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1382564264720199
contemp_al_base_routes_uncertainty_rewire_embedded,1562,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1382564264720199
contemp_al_base_routes_uncertainty_rewire_embedded,1563,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011167457434650642
contemp_al_base_routes_uncertainty_rewire_embedded,1563,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.0195966244236
contemp_al_base_routes_uncertainty_rewire_embedded,1563,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.00842916698898
contemp_al_base_routes_uncertainty_rewire_embedded,1563,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.00842916698898
contemp_al_base_routes_uncertainty_rewire_embedded,1563,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.1006704894792345
contemp_al_base_routes_uncertainty_rewire_embedded,1563,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.17555181875552
contemp_al_base_routes_uncertainty_rewire_embedded,1563,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10895792302453582
contemp_al_base_routes_uncertainty_rewire_embedded,1563,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10895792302453582
contemp_al_base_routes_uncertainty_rewire_embedded,1564,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010983672110449013
contemp_al_base_routes_uncertainty_rewire_embedded,1564,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.80716407916684
contemp_al_base_routes_uncertainty_rewire_embedded,1564,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.796180407056454
contemp_al_base_routes_uncertainty_rewire_embedded,1564,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.796180407056454
contemp_al_base_routes_uncertainty_rewire_embedded,1564,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.4154418609056445
contemp_al_base_routes_uncertainty_rewire_embedded,1564,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.56352274521461
contemp_al_base_routes_uncertainty_rewire_embedded,1564,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08512998967677542
contemp_al_base_routes_uncertainty_rewire_embedded,1564,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08512998967677542
contemp_al_base_routes_uncertainty_rewire_embedded,1565,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012818847344166303
contemp_al_base_routes_uncertainty_rewire_embedded,1565,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-63.84728090123158
contemp_al_base_routes_uncertainty_rewire_embedded,1565,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-63.834462053887364
contemp_al_base_routes_uncertainty_rewire_embedded,1565,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-63.834462053887364
contemp_al_base_routes_uncertainty_rewire_embedded,1565,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.364249741843786
contemp_al_base_routes_uncertainty_rewire_embedded,1565,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.60330443559792
contemp_al_base_routes_uncertainty_rewire_embedded,1565,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10001215007472081
contemp_al_base_routes_uncertainty_rewire_embedded,1565,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10001215007472081
contemp_al_base_routes_uncertainty_rewire_embedded,1566,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012810662781555963
contemp_al_base_routes_uncertainty_rewire_embedded,1566,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.25621914564067
contemp_al_base_routes_uncertainty_rewire_embedded,1566,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.24340848285909
contemp_al_base_routes_uncertainty_rewire_embedded,1566,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.24340848285909
contemp_al_base_routes_uncertainty_rewire_embedded,1566,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.5962606150923486
contemp_al_base_routes_uncertainty_rewire_embedded,1566,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.07719427674085
contemp_al_base_routes_uncertainty_rewire_embedded,1566,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13181524991673135
contemp_al_base_routes_uncertainty_rewire_embedded,1566,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13181524991673135
contemp_al_base_routes_uncertainty_rewire_embedded,1567,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012848296411069882
contemp_al_base_routes_uncertainty_rewire_embedded,1567,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.31510528246849
contemp_al_base_routes_uncertainty_rewire_embedded,1567,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.30225698605738
contemp_al_base_routes_uncertainty_rewire_embedded,1567,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.30225698605738
contemp_al_base_routes_uncertainty_rewire_embedded,1567,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.469934183368161
contemp_al_base_routes_uncertainty_rewire_embedded,1567,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.92417949410052
contemp_al_base_routes_uncertainty_rewire_embedded,1567,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09326316601868828
contemp_al_base_routes_uncertainty_rewire_embedded,1567,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09326316601868828
contemp_al_base_routes_uncertainty_rewire_embedded,1568,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01554725488436209
contemp_al_base_routes_uncertainty_rewire_embedded,1568,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.36974858957574
contemp_al_base_routes_uncertainty_rewire_embedded,1568,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.35420133469131
contemp_al_base_routes_uncertainty_rewire_embedded,1568,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.35420133469131
